state_abbreviation,tax_code,unique_tax_id,tax_name,sub_tax_desc
PA,TAX2999,42-111-1217054-LST-568404,"Lower Turkeyfoot, TWP of-LST",SCHOOL
PA,TAX865,42-035-1216257-EIT-183602,"Colebrook, TWP of - EIT",MUNICIPAL
PA,TAX865,42-035-1216257-EIT-183602,"Colebrook, TWP of - EIT",SCHOOL
PA,TAX6591,42-003-1215837-EIT-022253,"West Deer, TWP of - EIT",MUNICIPAL
PA,TAX6591,42-003-1215837-EIT-022253,"West Deer, TWP of - EIT",SCHOOL
PA,TAX3392,42-125-1215673-LST-637002,"Monongahela, City of - LST",MUNICIPAL
PA,TAX3392,42-125-1215673-LST-637002,"Monongahela, City of - LST",SCHOOL
PA,TAX5160,42-031-1216214-EIT-169003,"Piney, TWP of - EIT",MUNICIPAL
PA,TAX5160,42-031-1216214-EIT-169003,"Piney, TWP of - EIT",SCHOOL
PA,TAX539,42-063-1216535-LST-328003,"Buffington, TWP of - LST",MUNICIPAL
PA,TAX539,42-063-1216535-LST-328003,"Buffington, TWP of - LST",SCHOOL
PA,TAX6413,42-117-1217126-EIT-597003,"Ward, TWP of - EIT",MUNICIPAL
PA,TAX6413,42-117-1217126-EIT-597003,"Ward, TWP of - EIT",SCHOOL
PA,TAX1824,42-085-1215439-LST-432803,"Greenville, BORO of - LST",MUNICIPAL
PA,TAX1824,42-085-1215439-LST-432803,"Greenville, BORO of - LST",SCHOOL
PA,TAX5082,42-091-1216868-EIT-466103,"Perkiomen, TWP of - EIT",MUNICIPAL
PA,TAX5082,42-091-1216868-EIT-466103,"Perkiomen, TWP of - EIT",SCHOOL
PA,TAX1679,42-005-1214851-EIT-033053,"Freeport, BORO of - EIT",MUNICIPAL
PA,TAX1679,42-005-1214851-EIT-033053,"Freeport, BORO of - EIT",SCHOOL
PA,TAX5059,42-071-1216639-EIT-364403,"Penn, TWP of - EIT (364403)",MUNICIPAL
PA,TAX5059,42-071-1216639-EIT-364403,"Penn, TWP of - EIT (364403)",SCHOOL
PA,TAX32,42-015-1215971-EIT-089003,"Albany, TWP of - EIT (089003)",MUNICIPAL
PA,TAX32,42-015-1215971-EIT-089003,"Albany, TWP of - EIT (089003)",SCHOOL
PA,TAX5726,42-061-1216520-EIT-312503,"Smithfield, TWP of - EIT (312503)",MUNICIPAL
PA,TAX5726,42-061-1216520-EIT-312503,"Smithfield, TWP of - EIT (312503)",SCHOOL
PA,TAX1308,42-091-1216853-EIT-465602,"East Norriton, TWP of - EIT",MUNICIPAL
PA,TAX1308,42-091-1216853-EIT-465602,"East Norriton, TWP of - EIT",SCHOOL
PA,TAX752,42-021-1215013-LST-111203,"Chest Springs, BORO of - LST",MUNICIPAL
PA,TAX752,42-021-1215013-LST-111203,"Chest Springs, BORO of - LST",SCHOOL
PA,TAX4993,42-107-1215562-LST-546103,"Palo Alto, BORO of - LST",MUNICIPAL
PA,TAX4993,42-107-1215562-LST-546103,"Palo Alto, BORO of - LST",SCHOOL
PA,TAX1119,42-087-1216828-LST-444602,"Derry, TWP of - LST (444602)",MUNICIPAL
PA,TAX1119,42-087-1216828-LST-444602,"Derry, TWP of - LST (444602)",SCHOOL
PA,TAX3614,42-007-1214886-LST-041503,"New Galilee, BORO of - LST",MUNICIPAL
PA,TAX3614,42-007-1214886-LST-041503,"New Galilee, BORO of - LST",SCHOOL
PA,TAX5850,42-123-1217176-LST-617203,"Southwest, TWP of - LST",MUNICIPAL
PA,TAX5850,42-123-1217176-LST-617203,"Southwest, TWP of - LST",SCHOOL
PA,TAX6547,42-011-1214933-EIT-061103,"Wernersville, BORO of - EIT",MUNICIPAL
PA,TAX6547,42-011-1214933-EIT-061103,"Wernersville, BORO of - EIT",SCHOOL
PA,TAX642,42-111-1215584-LST-566303,"Casselman, BORO of - LST",MUNICIPAL
PA,TAX642,42-111-1215584-LST-566303,"Casselman, BORO of - LST",SCHOOL
PA,TAX2726,42-035-1216264-EIT-183602,"Lamar, TWP of - EIT",MUNICIPAL
PA,TAX2726,42-035-1216264-EIT-183602,"Lamar, TWP of - EIT",SCHOOL
PA,TAX4948,42-015-1215986-EIT-083004,"Orwell, TWP of - EIT",MUNICIPAL
PA,TAX4948,42-015-1215986-EIT-083004,"Orwell, TWP of - EIT",SCHOOL
PA,TAX6698,42-085-1216822-LST-435303,"West Salem, TWP of - LST",MUNICIPAL
PA,TAX6698,42-085-1216822-LST-435303,"West Salem, TWP of - LST",SCHOOL
PA,TAX6119,42-011-1214932-LST-060853,"Topton, BORO of - LST",MUNICIPAL
PA,TAX6119,42-011-1214932-LST-060853,"Topton, BORO of - LST",SCHOOL
PA,TAX360,42-001-1214753-EIT-018523,"Biglerville, BORO of - EIT",MUNICIPAL
PA,TAX360,42-001-1214753-EIT-018523,"Biglerville, BORO of - EIT",SCHOOL
PA,TAX631,42-133-1217280-EIT-674603,"Carroll, TWP of - EIT (674603)",MUNICIPAL
PA,TAX631,42-133-1217280-EIT-674603,"Carroll, TWP of - EIT (674603)",SCHOOL
PA,TAX2258,42-081-1216720-EIT-597003,"Jackson, TWP of - EIT (597003)",MUNICIPAL
PA,TAX2258,42-081-1216720-EIT-597003,"Jackson, TWP of - EIT (597003)",SCHOOL
PA,TAX3050,42-107-1217006-EIT-544503,"Mahanoy, TWP of - EIT",MUNICIPAL
PA,TAX3050,42-107-1217006-EIT-544503,"Mahanoy, TWP of - EIT",SCHOOL
PA,TAX6746,42-003-1214841-EIT-656502,"White Oak, BORO of - EIT (656502)",MUNICIPAL
PA,TAX6746,42-003-1214841-EIT-656502,"White Oak, BORO of - EIT (656502)",SCHOOL
PA,TAX6365,42-049-1216425-EIT-259703,"Venango, TWP of - EIT (259703)",MUNICIPAL
PA,TAX6365,42-049-1216425-EIT-259703,"Venango, TWP of - EIT (259703)",SCHOOL
PA,TAX1662,42-003-1215806-LST-022253,"Frazer, TWP of - LST",MUNICIPAL
PA,TAX1662,42-003-1215806-LST-022253,"Frazer, TWP of - LST",SCHOOL
PA,TAX6392,42-061-1216527-EIT-312503,"Walker, TWP of - EIT (312503)",MUNICIPAL
PA,TAX6392,42-061-1216527-EIT-312503,"Walker, TWP of - EIT (312503)",SCHOOL
PA,TAX1203,42-035-1216259-LST-183602,"Dunnstable, TWP of - LST",MUNICIPAL
PA,TAX1203,42-035-1216259-LST-183602,"Dunnstable, TWP of - LST",SCHOOL
PA,TAX1658,42-133-1217289-LST-674603,"Franklin, TWP of - LST (674603)",MUNICIPAL
PA,TAX1658,42-133-1217289-LST-674603,"Franklin, TWP of - LST (674603)",SCHOOL
PA,TAX5548,42-063-1215294-LST-321103,"Saltsburg, BORO of - LST",MUNICIPAL
PA,TAX5548,42-063-1215294-LST-321103,"Saltsburg, BORO of - LST",SCHOOL
PA,TAX430,42-003-1214772-EIT-024753,"Brackenridge, BORO of - EIT",MUNICIPAL
PA,TAX430,42-003-1214772-EIT-024753,"Brackenridge, BORO of - EIT",SCHOOL
PA,TAX2777,42-025-1216111-LST-139004,"Lausanne, TWP of - LST",MUNICIPAL
PA,TAX2777,42-025-1216111-LST-139004,"Lausanne, TWP of - LST",SCHOOL
PA,TAX6338,42-029-1216181-EIT-152003,"Uwchlan, TWP of - EIT",MUNICIPAL
PA,TAX6338,42-029-1216181-EIT-152003,"Uwchlan, TWP of - EIT",SCHOOL
PA,TAX923,42-019-1214989-EIT-101252,"Connoquenessing, BORO of-EIT",MUNICIPAL
PA,TAX923,42-019-1214989-EIT-101252,"Connoquenessing, BORO of-EIT",SCHOOL
PA,TAX1742,42-049-1216413-LST-254053,"Girard, TWP of - LST (254053)",MUNICIPAL
PA,TAX1742,42-049-1216413-LST-254053,"Girard, TWP of - LST (254053)",SCHOOL
PA,TAX6898,42-133-1215771-LST-679002,"York, City of - LST",MUNICIPAL
PA,TAX6898,42-133-1215771-LST-679002,"York, City of - LST",SCHOOL
PA,TAX6534,42-077-1216700-LST-394603,"Weisenberg, TWP of - LST",MUNICIPAL
PA,TAX6534,42-077-1216700-LST-394603,"Weisenberg, TWP of - LST",SCHOOL
PA,TAX899,42-071-1216617-EIT-365203,"Conestoga, TWP of - EIT",MUNICIPAL
PA,TAX899,42-071-1216617-EIT-365203,"Conestoga, TWP of - EIT",SCHOOL
PA,TAX5585,42-003-1215829-EIT-021752,"Scott, TWP of - EIT (021752)",MUNICIPAL
PA,TAX5585,42-003-1215829-EIT-021752,"Scott, TWP of - EIT (021752)",SCHOOL
PA,TAX1777,42-063-1216543-EIT-325203,"Grant, TWP of - EIT",MUNICIPAL
PA,TAX1777,42-063-1216543-EIT-325203,"Grant, TWP of - EIT",SCHOOL
PA,TAX3528,42-021-1216090-EIT-116003,"Munster, TWP of - EIT",MUNICIPAL
PA,TAX3528,42-021-1216090-EIT-116003,"Munster, TWP of - EIT",SCHOOL
PA,TAX52,42-061-1215264-LST-312804,"Alexandria, BORO of - LST",MUNICIPAL
PA,TAX52,42-061-1215264-LST-312804,"Alexandria, BORO of - LST",SCHOOL
PA,TAX5784,42-029-1215077-EIT-151902,"South Coatesville, BORO of-EIT",MUNICIPAL
PA,TAX5784,42-029-1215077-EIT-151902,"South Coatesville, BORO of-EIT",SCHOOL
PA,TAX6427,42-079-1215411-EIT-403003,"Warrior Run, BORO of - EIT",MUNICIPAL
PA,TAX6427,42-079-1215411-EIT-403003,"Warrior Run, BORO of - EIT",SCHOOL
PA,TAX6343,42-057-2086651-EIT-297504,"Valley-Hi, BORO of (297504)",MUNICIPAL
PA,TAX6343,42-057-2086651-EIT-297504,"Valley-Hi, BORO of (297504)",SCHOOL
PA,TAX1002,42-107-1215546-EIT-540803,"Cressona, BORO of - EIT",MUNICIPAL
PA,TAX1002,42-107-1215546-EIT-540803,"Cressona, BORO of - EIT",SCHOOL
PA,TAX1675,42-079-1215390-EIT-403302,"Freeland, BORO of - EIT",MUNICIPAL
PA,TAX1675,42-079-1215390-EIT-403302,"Freeland, BORO of - EIT",SCHOOL
PA,TAX5875,42-003-1215834-EIT-020603,"Springdale, TWP of - EIT",MUNICIPAL
PA,TAX5875,42-003-1215834-EIT-020603,"Springdale, TWP of - EIT",SCHOOL
PA,TAX5423,42-003-1215827-EIT-026303,"Robinson, TWP of - EIT (026303)",MUNICIPAL
PA,TAX5423,42-003-1215827-EIT-026303,"Robinson, TWP of - EIT (026303)",SCHOOL
PA,TAX5373,42-031-1216218-EIT-160303,"Richland, TWP of - EIT (160303)",MUNICIPAL
PA,TAX5373,42-031-1216218-EIT-160303,"Richland, TWP of - EIT (160303)",SCHOOL
PA,TAX5351,42-043-1216365-LST-506003,"Reed, TWP of - LST",MUNICIPAL
PA,TAX5351,42-043-1216365-LST-506003,"Reed, TWP of - LST",SCHOOL
PA,TAX436,42-083-1215429-EIT-420803,"Bradford, City of - EIT",MUNICIPAL
PA,TAX436,42-083-1215429-EIT-420803,"Bradford, City of - EIT",SCHOOL
PA,TAX3429,42-115-1215614-EIT-584503,"Montrose, BORO of - EIT",MUNICIPAL
PA,TAX3429,42-115-1215614-EIT-584503,"Montrose, BORO of - EIT",SCHOOL
PA,TAX2801,42-025-1215047-LST-135503,"Lehighton, BORO of - LST",MUNICIPAL
PA,TAX2801,42-025-1215047-LST-135503,"Lehighton, BORO of - LST",SCHOOL
PA,TAX1507,42-085-1216798-EIT-433903,"Fairview, TWP of - EIT (433903)",MUNICIPAL
PA,TAX1507,42-085-1216798-EIT-433903,"Fairview, TWP of - EIT (433903)",SCHOOL
PA,TAX5706,42-091-1216871-LST-466103,"Skippack, TWP of - LST",MUNICIPAL
PA,TAX5706,42-091-1216871-LST-466103,"Skippack, TWP of - LST",SCHOOL
PA,TAX349,42-095-1217330-EIT-481002,"Bethlehem, City of - EIT (481002)",MUNICIPAL
PA,TAX349,42-095-1217330-EIT-481002,"Bethlehem, City of - EIT (481002)",SCHOOL
PA,TAX1648,42-019-1216056-LST-107503,"Franklin, TWP of - LST (107503)",MUNICIPAL
PA,TAX1648,42-019-1216056-LST-107503,"Franklin, TWP of - LST (107503)",SCHOOL
PA,TAX2857,42-085-1216808-LST-432903,"Liberty, TWP of - LST (432903)",MUNICIPAL
PA,TAX2857,42-085-1216808-LST-432903,"Liberty, TWP of - LST (432903)",SCHOOL
PA,TAX5103,42-109-1217036-LST-555003,"Perry, TWP of - LST (555003)",MUNICIPAL
PA,TAX5103,42-109-1217036-LST-555003,"Perry, TWP of - LST (555003)",SCHOOL
PA,TAX3041,42-037-1216284-LST-195004,"Madison, TWP of - LST (195004)",MUNICIPAL
PA,TAX3041,42-037-1216284-LST-195004,"Madison, TWP of - LST (195004)",SCHOOL
PA,TAX3039,42-005-1215849-LST-168003,"Madison, TWP of - LST (168003)",MUNICIPAL
PA,TAX3039,42-005-1215849-LST-168003,"Madison, TWP of - LST (168003)",SCHOOL
PA,TAX5525,42-085-1216815-EIT-431304,"Salem, TWP of - EIT (431304)",MUNICIPAL
PA,TAX5525,42-085-1216815-EIT-431304,"Salem, TWP of - EIT (431304)",SCHOOL
PA,TAX24,42-071-1215332-LST-362603,"Akron, BORO of - LST",MUNICIPAL
PA,TAX24,42-071-1215332-LST-362603,"Akron, BORO of - LST",SCHOOL
PA,TAX3104,42-071-1215342-LST-362203,"Marietta, BORO of - LST",MUNICIPAL
PA,TAX3104,42-071-1215342-LST-362203,"Marietta, BORO of - LST",SCHOOL
PA,TAX420,42-001-1214754-EIT-011603,"Bonneauville, BORO of - EIT (011603)",MUNICIPAL
PA,TAX420,42-001-1214754-EIT-011603,"Bonneauville, BORO of - EIT (011603)",SCHOOL
PA,TAX5514,42-129-1217255-LST-654903,"Saint Clair, TWP of - LST",MUNICIPAL
PA,TAX5514,42-129-1217255-LST-654903,"Saint Clair, TWP of - LST",SCHOOL
PA,TAX6108,42-099-1216952-LST-282004,"Toboyne, TWP of - LST (282004)",MUNICIPAL
PA,TAX6108,42-099-1216952-LST-282004,"Toboyne, TWP of - LST (282004)",SCHOOL
PA,TAX2367,42-033-1216240-LST-179003,"Karthaus, TWP of - LST",MUNICIPAL
PA,TAX2367,42-033-1216240-LST-179003,"Karthaus, TWP of - LST",SCHOOL
PA,TAX3279,42-115-1217247-LST-582503,"Middletown, TWP of - LST (582503)",MUNICIPAL
PA,TAX3279,42-115-1217247-LST-582503,"Middletown, TWP of - LST (582503)",SCHOOL
PA,TAX6126,42-015-1215998-EIT-086503,"Towanda, TWP of - EIT",MUNICIPAL
PA,TAX6126,42-015-1215998-EIT-086503,"Towanda, TWP of - EIT",SCHOOL
PA,TAX372,42-079-1216703-EIT-403302,"Black Creek, TWP of - EIT",MUNICIPAL
PA,TAX372,42-079-1216703-EIT-403302,"Black Creek, TWP of - EIT",SCHOOL
PA,TAX79,42-111-1217043-LST-561003,"Allegheny, TWP of - LST (561003)",MUNICIPAL
PA,TAX79,42-111-1217043-LST-561003,"Allegheny, TWP of - LST (561003)",SCHOOL
PA,TAX3284,42-125-1215672-LST-632403,"Midway, BORO of - LST",MUNICIPAL
PA,TAX3284,42-125-1215672-LST-632403,"Midway, BORO of - LST",SCHOOL
PA,TAX3701,42-017-1216026-LST-098003,"Nockamixon, TWP of - LST",MUNICIPAL
PA,TAX3701,42-017-1216026-LST-098003,"Nockamixon, TWP of - LST",SCHOOL
